fuel_type,body_type,kilometer,transmission_type,owner_no,brand,model,model_year,price,registration_year,seats_count,RDO_no,car_engine_cc,mileage,color,gear_box,location,age
Petrol,Hatchback,17190,Manual,1,Hyundai,Hyundai Grand i10,2018,551000.0,2019,5,KA03,1197,18.9,Blue,5,bangalore,4
Petrol,Hatchback,58323,Manual,1,Maruti,Maruti Wagon R,2013,352000.0,2013,5,KA02,998,18.9,Brown,5,bangalore,10
Petrol,Sedan,40765,Manual,1,Honda,Honda City,2015,600000.0,2015,5,KA03,1497,17.8,Red,5,bangalore,8
Petrol,Hatchback,58198,Automatic,2,Maruti,Maruti Celerio,2016,479000.0,2016,5,KA51,998,26.0,Silver,5,bangalore,7
Petrol,Hatchback,42976,Manual,1,Hyundai,Hyundai Grand i10,2019,559000.0,2019,5,KA04,1197,18.9,Silver,5,bangalore,4
Diesel,SUV,104507,Automatic,1,Hyundai,Hyundai Tucson,2017,1519000.0,2017,7,KA05,1086,19.0,White,5,bangalore,6
Petrol,Sedan,44074,Manual,1,Maruti,Maruti Swift Dzire,2012,409000.0,2012,5,KA01,1197,22.41,Black,5,bangalore,11
Petrol,Hatchback,21000,Automatic,1,Maruti,Maruti Wagon R,2017,539000.0,2017,5,KA05,998,21.79,White,5,bangalore,6
Petrol,Hatchback,14089,Manual,1,Maruti,Maruti Swift,2021,737000.0,2021,5,KA02,1197,22.38,Red,5,bangalore,2
Diesel,Sedan,94378,Manual,2,Honda,Honda City,2014,526000.0,2014,5,KA19,1498,26.0,Red,6,bangalore,9
Diesel,SUV,71000,Automatic,1,Mahindra,Mahindra XUV500,2016,1350000.0,2016,7,KA53,2179,16.0,Silver,6,bangalore,7
Diesel,SUV,174000,Manual,1,Toyota,Toyota Fortuner,2018,3194000.0,2018,7,KA04,2755,14.24,White,6,bangalore,5
Petrol,Hatchback,58000,Automatic,2,Hyundai,Hyundai Grand i10,2016,585000.0,2016,5,KA03,1197,18.9,White,4,bangalore,7
Diesel,SUV,113000,Automatic,2,Audi,Audi Q3,2014,1495000.0,2014,5,KA51,1968,15.73,Brown,7,bangalore,9
Diesel,SUV,170402,Automatic,2,Volvo,Volvo XC 90,2010,1090000.0,2010,7,KA25,2400,11.1,White,6,bangalore,13
Diesel,Sedan,30000,Automatic,2,Audi,Audi A4,2016,2100000.0,2016,5,KA03,1968,18.25,White,7,bangalore,7
Petrol,Sedan,59000,Manual,1,Maruti,Maruti Swift Dzire,2014,590000.0,2014,5,KA51,1197,19.1,Silver,5,bangalore,9
Diesel,SUV,25883,Manual,1,Mahindra,Mahindra XUV500,2021,1898999.9999999998,2021,7,KA02,2179,15.1,White,6,bangalore,2
Petrol,SUV,32746,Manual,1,Volkswagen,Volkswagen Taigun,2021,1545000.0,2021,5,KA03,999,20.08,White,6,bangalore,2
Petrol,Sedan,35038,Automatic,1,Skoda,Skoda Octavia,2017,1895000.0,2017,5,KA51,1798,14.7,White,7,bangalore,6
Petrol,Hatchback,38995,Manual,3,Ford,Ford Freestyle,2018,540000.0,2018,5,KA01,1194,19.0,Yellow,5,bangalore,5
Petrol,Hatchback,61102,Manual,1,Maruti,Maruti Swift,2013,491000.0,2013,5,KA03,1197,22.38,Red,5,bangalore,10
Diesel,SUV,132000,Manual,2,Skoda,Skoda Yeti,2012,625000.0,2012,5,KA05,1968,17.67,Silver,6,bangalore,11
Petrol,Hatchback,52288,Manual,1,Maruti,Maruti S-Presso,2021,436000.00000000006,2021,5,KA33,998,21.7,Others,5,bangalore,2
Petrol,Hatchback,69054,Automatic,1,Honda,Honda Jazz,2017,616000.0,2017,5,KA05,1199,19.0,Brown,5,bangalore,6
Petrol,SUV,67000,Manual,1,Renault,Renault Duster,2015,675000.0,2015,5,KA03,1598,13.24,Silver,5,bangalore,8
Diesel,Sedan,51745,Manual,2,Maruti,Maruti Swift Dzire,2015,533000.0,2016,5,KA05,1248,26.59,Black,5,bangalore,7
Petrol,Convertibles,22000,Automatic,1,Audi,Audi A3 cabriolet,2015,3495000.0000000005,2015,4,KA03,1798,16.6,Red,7,bangalore,8
Petrol,Hatchback,11268,Manual,2,Hyundai,Hyundai Grand i10,2017,626000.0,2017,5,KA53,1197,18.9,Silver,5,bangalore,6
Petrol,Hatchback,24357,Manual,1,Tata,Tata Tiago,2020,632000.0,2020,5,KA05,1199,20.09,Red,5,bangalore,3
Diesel,MUV,157000,Manual,2,Toyota,Toyota Innova Crysta,2016,1775000.0,2016,8,KA03,2393,13.68,White,5,bangalore,7
Petrol,Sedan,9982,Manual,1,Honda,Honda City,2018,1000000.0,2018,5,KA01,1497,17.0,Golden Brown,5,bangalore,5
Diesel,Sedan,22000,Automatic,1,Audi,Audi A3,2020,2875000.0,2020,5,KA53,1968,20.38,Red,6,bangalore,3
Petrol,SUV,27000,Manual,1,Hyundai,Hyundai Venue,2020,1085000.0,2020,5,KA05,998,18.0,Blue,6,bangalore,3
Diesel,Sedan,68000,Automatic,2,BMW,BMW 3 Series,2017,2275000.0,2017,5,KA05,1995,22.69,White,8,bangalore,6
Petrol,SUV,19000,Automatic,1,Hyundai,Hyundai Venue,2022,1365000.0,2022,5,KA03,998,18.15,White,7,bangalore,1
Diesel,SUV,41000,Automatic,2,BMW,BMW X1,2012,1550000.0,2012,5,KA51,1995,17.05,Brown,8,bangalore,11
Diesel,SUV,49000,Automatic,1,BMW,BMW X1,2018,3025000.0,2018,5,KA02,1995,20.68,Blue,8,bangalore,5
Diesel,Sedan,45000,Automatic,2,BMW,BMW 5 Series,2018,4275000.0,2018,5,KA03,1995,20.37,Black,8,bangalore,5
Diesel,SUV,75000,Automatic,2,BMW,BMW X5,2016,4450000.0,2016,5,KA02,2993,11.7,White,8,bangalore,7
Petrol,Hatchback,39613,Manual,1,Maruti,Maruti Celerio,2015,483000.0,2015,5,KA04,998,25.24,Red,5,bangalore,8
Petrol,Sedan,68906,Automatic,2,Honda,Honda City,2018,1007000.0,2018,5,KA04,1497,18.0,White,4,bangalore,5
Petrol,SUV,33000,Automatic,1,Renault,Renault Duster,2019,994999.9999999999,2019,5,KA22,1498,13.9,White,6,bangalore,4
Petrol,Sedan,71423,Manual,1,Maruti,Maruti Swift Dzire,2016,573000.0,2016,5,KA53,1197,22.41,Red,5,bangalore,7
Petrol,Sedan,17811,Manual,1,Maruti,Maruti Swift Dzire,2015,658000.0,2015,5,KA53,1197,22.41,Silver,5,bangalore,8
Diesel,SUV,79000,Automatic,1,Hyundai,Hyundai Creta,2017,1245000.0,2017,5,KA04,1582,17.6,White,6,bangalore,6
Petrol,Hatchback,9724,Automatic,1,Maruti,Maruti Baleno,2020,906000.0,2020,5,KA02,1197,21.4,Silver,4,bangalore,3
Petrol,SUV,75000,Manual,1,Hyundai,Hyundai Creta,2019,1195000.0,2019,5,KA53,1591,15.8,White,6,bangalore,4
Petrol,Sedan,20754,Manual,1,Toyota,Toyota Yaris,2021,1031000.0,2021,5,KA41,1496,17.1,White,6,bangalore,2
Petrol,Hatchback,50510,Manual,3,Hyundai,Hyundai Grand i10,2015,413000.0,2015,5,KA04,1197,18.9,Red,5,bangalore,8
Petrol,Hatchback,35000,Manual,1,Hyundai,Hyundai Grand i10,2019,624000.0,2019,5,KA04,1197,18.9,White,5,bangalore,4
Diesel,Sedan,85000,Manual,3,Hyundai,Hyundai Verna,2011,465000.00000000006,2011,5,KA04,1582,22.32,Silver,6,bangalore,12
Petrol,Sedan,48979,Automatic,1,Honda,Honda City,2018,1050000.0,2018,5,KA03,1497,18.0,White,5,bangalore,5
Petrol,SUV,46000,Manual,2,Tata,Tata Nexon,2017,725000.0,2017,5,KA06,1198,17.0,Red,6,bangalore,6
Diesel,SUV,9000,Automatic,1,Mahindra,Mahindra Thar,2020,1800000.0,2021,4,KA01,2184,21.0,Red,6,bangalore,2
Diesel,Sedan,70000,Manual,2,Ford,Ford Aspire,2018,650000.0,2018,5,KA03,1498,26.1,Maroon,5,bangalore,5
Diesel,Sedan,78000,Automatic,2,Volvo,Volvo S60,2014,1395000.0,2014,5,KA03,1969,27.03,Red,8,bangalore,9
Diesel,Sedan,1500,Manual,1,Honda,Honda Amaze,2021,865000.0,2021,5,KA06,1498,24.7,Golden Brown,5,bangalore,2
Diesel,Sedan,70000,Automatic,2,BMW,BMW 5 Series,2011,1423000.0,2011,5,KA51,1995,18.48,Golden,6,bangalore,12
Diesel,SUV,8187,Automatic,1,MG,MG Gloster,2023,4399000.0,2023,6,KA50,1996,13.92,Black,8,bangalore,0
Petrol,Sedan,81777,Manual,3,Maruti,Maruti Swift Dzire,2014,475000.0,2014,5,KA50,1197,22.41,Silver,5,bangalore,9
Petrol,Sedan,48698,Automatic,2,Honda,Honda City,2016,747000.0,2017,5,KA51,1497,18.0,Others,5,bangalore,6
Petrol,SUV,21000,Automatic,1,Kia,Kia Seltos,2020,1590000.0,2020,5,KA03,1353,16.5,Grey,7,bangalore,3
Petrol,Hatchback,67771,Automatic,2,Hyundai,Hyundai Grand i10,2016,520000.0,2016,5,KA05,1197,18.9,Silver,4,bangalore,7
Petrol,Sedan,60386,Manual,1,Maruti,Maruti Swift Dzire,2015,530000.0,2015,5,KA53,1197,22.41,White,5,bangalore,8
Petrol,Hatchback,48928,Automatic,1,Tata,Tata Tiago,2018,595000.0,2018,5,KA03,1199,23.84,Red,5,bangalore,5
Petrol,Hatchback,111374,Manual,1,Hyundai,Hyundai i20,2010,312000.0,2010,5,KA51,1197,18.5,Silver,5,bangalore,13
Petrol,SUV,33000,Manual,2,Hyundai,Hyundai Creta,2017,919999.9999999999,2017,5,KA41,1591,15.8,Grey,6,bangalore,6
Petrol,Hatchback,40561,Manual,1,Maruti,Maruti Alto 800,2021,403000.0,2022,5,KA50,796,22.05,Silver,5,bangalore,1
Petrol,Hatchback,92529,Manual,1,Maruti,Maruti Swift,2013,415000.00000000006,2013,5,KA19,1197,22.38,White,5,bangalore,10
Petrol,Sedan,42000,Automatic,1,Honda,Honda Amaze,2019,850000.0,2019,5,KA01,1199,18.1,Maroon,4,bangalore,4
Diesel,MUV,55342,Automatic,1,Kia,Kia Carnival,2020,2700000.0,2020,7,KA03,2199,14.11,Aurora Black Pearl,8,bangalore,3
Diesel,SUV,51000,Manual,1,Ford,Ford Ecosport,2021,1145000.0,2021,5,KA51,1498,21.7,Brown,5,bangalore,2
Diesel,SUV,37000,Manual,2,Mahindra,Mahindra XUV500,2018,1275000.0,2018,7,KA04,2179,15.1,Silver,6,bangalore,5
Petrol,Hatchback,36468,Manual,1,Honda,Honda Jazz,2017,645000.0,2017,5,KA03,1199,18.7,Silver,5,bangalore,6
Petrol,SUV,11250,Manual,1,Mahindra,Mahindra XUV300,2022,1440000.0,2022,5,KA50,1197,16.82,Black,6,bangalore,1
Petrol,MUV,36000,Manual,1,Maruti,Maruti Ertiga,2019,1145000.0,2019,7,KA53,1462,19.01,Golden,5,bangalore,4
Petrol,SUV,36368,Automatic,1,Hyundai,Hyundai Venue,2019,1225000.0,2019,5,KA03,998,18.15,Blue,7,bangalore,4
Diesel,Sedan,36000,Automatic,2,Mercedes-Benz,Mercedes-Benz S-Class,2016,5275000.0,2016,5,KA04,2987,13.5,White,7,bangalore,7
Diesel,SUV,62000,Automatic,3,BMW,BMW X3,2017,3800000.0,2018,5,KA14,1995,18.56,White,8,bangalore,5
Petrol,Sedan,39466,Manual,1,Honda,Honda City,2018,888000.0000000001,2018,5,KA04,1497,17.4,Brown,5,bangalore,5
Petrol,Hatchback,49570,Manual,1,Maruti,Maruti Swift,2014,507000.0,2014,5,KA02,1197,22.38,White,5,bangalore,9
Petrol,Sedan,23382,Automatic,2,Volkswagen,Volkswagen Vento,2018,1019999.9999999999,2018,5,KA01,1197,18.19,Beige,7,bangalore,5
Petrol,Hatchback,42954,Manual,1,Maruti,Maruti S-Presso,2021,472000.0,2021,5,KA52,998,21.7,White,5,bangalore,2
Petrol,Hatchback,68306,Manual,1,Maruti,Maruti Swift,2014,471000.0,2014,5,KA03,1197,22.38,Silver,5,bangalore,9
Diesel,Hatchback,54961,Manual,1,Hyundai,Hyundai i20,2018,821000.0000000001,2019,5,KA02,1396,22.54,Star Dust,6,bangalore,4
Petrol,Hatchback,91087,Manual,1,Maruti,Maruti Swift,2015,509999.99999999994,2015,5,KA01,1197,22.38,Red,5,bangalore,8
Petrol,Hatchback,16691,Manual,1,Renault,Renault KWID,2022,599000.0,2022,5,KA05,999,21.74,White,5,bangalore,1
Petrol,Hatchback,80190,Manual,1,Maruti,Maruti Wagon R,2016,401999.99999999994,2016,5,KA53,998,20.51,Brown,5,bangalore,7
Petrol,SUV,54639,Manual,1,Hyundai,Hyundai Creta,2017,1002000.0,2017,5,KA05,1591,15.29,Red,6,bangalore,6
Petrol,SUV,50225,Manual,1,Maruti,Maruti SX4 S Cross,2020,975000.0,2020,5,KA53,1462,18.55,Grey,5,bangalore,3
Diesel,Hatchback,68017,Manual,1,Hyundai,Hyundai i20,2018,795000.0,2018,5,KA04,1396,22.54,Blue,6,bangalore,5
Petrol,Hatchback,87912,Manual,1,Volkswagen,Volkswagen Polo,2016,550000.0,2016,5,KA09,1199,16.2,Flash Red,5,bangalore,7
Petrol,SUV,2045,Manual,1,Tata,Tata Nexon,2021,1298000.0,2021,5,KA50,1199,17.57,Black,6,bangalore,2
Petrol,SUV,24305,Manual,1,Maruti,Maruti SX4 S Cross,2021,1085000.0,2021,5,KA12,1462,18.55,Blue,5,bangalore,2
Petrol,Hatchback,2500,Automatic,1,Tata,Tata Nano,2015,335000.0,2015,4,KA04,624,25.4,Purple,4,bangalore,8
Petrol,SUV,31489,Automatic,1,Tata,Tata Nexon,2020,1109000.0,2020,5,KA50,1199,17.05,Blue,6,bangalore,3
Petrol,Sedan,82268,Manual,2,Fiat,Fiat Linea,2014,350000.0,2014,5,KA03,1368,14.6,Golden,6,bangalore,9
Diesel,SUV,73834,Manual,1,Ford,Ford Ecosport,2019,894999.9999999999,2019,5,KA04,1498,23.0,Black,5,bangalore,4
Diesel,SUV,73000,Manual,2,Toyota,Toyota Fortuner,2014,1775000.0,2014,7,KA05,2982,13.0,Grey,5,bangalore,9
Petrol,Hatchback,41436,Manual,1,Maruti,Maruti Celerio,2017,466000.0,2017,5,KA02,998,23.1,Silver,5,bangalore,6
Petrol,Sedan,19024,Manual,2,Honda,Honda City,2019,924000.0,2019,5,KA04,1497,17.4,Brown,5,bangalore,4
Diesel,MUV,73000,Manual,1,Mahindra,Mahindra Xylo,2016,775000.0,2016,8,KA05,2179,14.02,Red,5,bangalore,7
Petrol,Hatchback,73140,Manual,2,Maruti,Maruti Alto 800,2020,378000.0,2020,5,KA09,796,22.05,Red,5,bangalore,3
Petrol,Hatchback,29289,Manual,1,Maruti,Maruti Swift,2015,555000.0,2015,5,KA03,1197,22.38,Silver,5,bangalore,8
Petrol,Sedan,39116,Automatic,1,Honda,Honda City,2016,899000.0,2016,5,KA03,1497,18.0,Silver,5,bangalore,7
Petrol,Hatchback,41958,Manual,1,Maruti,Maruti Alto 800,2019,370000.0,2019,5,KA51,796,24.7,Silver,5,bangalore,4
Petrol,SUV,26626,Manual,1,Honda,Honda WR-V,2018,810000.0,2018,5,KA03,1199,17.5,Brown,5,bangalore,5
Petrol,Hatchback,63460,Automatic,1,Honda,Honda Jazz,2019,774000.0,2019,5,KA05,1199,18.2,White,5,bangalore,4
Petrol,Hatchback,35711,Manual,1,Hyundai,Hyundai Santro,2019,530000.0,2019,5,KA04,1086,20.3,Red,5,bangalore,4
Petrol,SUV,20057,Manual,1,Honda,Honda WR-V,2020,944999.9999999999,2020,5,KA06,1199,16.5,Brown,5,bangalore,3
Petrol,Hatchback,25396,Manual,1,Tata,Tata Altroz,2020,880000.0000000001,2020,5,KA50,1199,19.33,Golden,5,bangalore,3
Diesel,Hatchback,88000,Manual,1,Hyundai,Hyundai i20,2013,525000.0,2013,5,KA05,1396,21.27,Brown,6,bangalore,10
Petrol,SUV,62000,Automatic,1,Jeep,Jeep Compass,2019,1605000.0,2019,5,KA01,1368,14.1,Grey,7,bangalore,4
Petrol,Sedan,35993,Manual,1,Honda,Honda City,2020,1170000.0,2020,5,KA03,1498,18.6,PLATINUM WHITE PEARL,6,bangalore,3
Petrol,Hatchback,34000,Automatic,1,Hyundai,Hyundai Grand i10,2017,650000.0,2017,5,KA05,1197,18.9,Silver,4,bangalore,6
Petrol,SUV,51338,Manual,1,Honda,Honda WR-V,2019,875000.0,2019,5,KA01,1199,17.5,Red,5,bangalore,4
Petrol,Hatchback,74280,Manual,1,Hyundai,Hyundai Grand i10,2015,500000.0,2016,5,KA03,1197,18.9,Wine Red,5,bangalore,7
Diesel,SUV,82000,Automatic,1,Land Rover,Land Rover Range Rover Sport,2019,9500000.0,2020,5,TS07,2993,12.65,Grey,8,bangalore,3
Diesel,Sedan,63773,Automatic,1,Audi,Audi A6,2015,2195000.0,2015,5,KA03,1968,17.68,Blue,8,bangalore,8
Petrol,Hatchback,101356,Manual,2,Hyundai,Hyundai Grand i10,2015,395000.0,2016,5,KA20,1197,18.9,Red,5,bangalore,7
Cng,Hatchback,75591,Manual,1,Maruti,Maruti Alto 800,2020,421000.0,2020,4,KA17,796,31.59,Others,5,bangalore,3
Petrol,SUV,72208,Automatic,1,Hyundai,Hyundai Creta,2017,1300000.0,2017,5,KA05,1591,13.0,Blue,6,bangalore,6
Petrol,Hatchback,51489,Manual,1,Maruti,Maruti Swift,2014,490000.00000000006,2014,5,KA03,1197,22.38,Blue,5,bangalore,9
Petrol,Hatchback,74643,Automatic,1,Maruti,Maruti Ignis,2017,520000.0,2017,5,KA06,1197,20.89,Others,5,bangalore,6
Diesel,SUV,44000,Automatic,2,BMW,BMW X5,2008,1450000.0,2008,5,KA53,2993,15.3,Golden,8,bangalore,15
Petrol,Hatchback,79575,Automatic,1,Honda,Honda Jazz,2017,616000.0,2017,5,KA01,1199,19.0,Silver,5,bangalore,6
Petrol,SUV,54097,Manual,1,Honda,Honda WR-V,2018,825000.0,2018,5,KA04,1199,17.5,White,5,bangalore,5
Petrol,Sedan,35288,Manual,2,Honda,Honda City,2018,838000.0000000001,2018,5,KA53,1497,17.4,Others,5,bangalore,5
Petrol,Hatchback,70314,Automatic,1,Maruti,Maruti Swift,2019,618000.0,2019,5,KA05,1197,22.56,Silver,5,bangalore,4
Diesel,SUV,96939,Manual,2,Renault,Renault Duster,2017,875000.0,2017,5,KA04,1461,19.72,Black,6,bangalore,6
Petrol,Hatchback,44824,Manual,2,Nissan,Nissan Micra,2010,390000.0,2010,5,KA03,1198,18.06,Red,5,bangalore,13
Diesel,MUV,169219,Manual,2,Toyota,Toyota Innova,2014,1349000.0,2014,7,KA07,2494,12.99,Golden,5,bangalore,9
Petrol,Sedan,92673,Manual,2,Honda,Honda City,2012,500000.0,2012,5,KA03,1497,16.8,Taffeta White,5,bangalore,11
Diesel,SUV,79000,Automatic,2,Mercedes-Benz,Mercedes-Benz GL-Class,2014,4100000.0,2014,7,KA02,2987,11.3,White,7,bangalore,9
Diesel,SUV,20183,Automatic,1,Jeep,Jeep Compass,2020,2190000.0,2020,5,KA03,1956,17.1,Minimal Grey,9,bangalore,3
Petrol,Sedan,77130,Automatic,1,Toyota,Toyota Yaris,2018,795000.0,2018,5,KA05,1496,17.8,White,7,bangalore,5
Petrol,SUV,45000,Automatic,1,Ford,Ford Ecosport,2017,775000.0,2017,5,KA01,1496,14.7,Brown,6,bangalore,6
Petrol,Hatchback,27025,Automatic,2,Maruti,Maruti Baleno,2017,745000.0,2017,5,KA02,1197,19.56,Grey,4,bangalore,6
Petrol,SUV,105153,Manual,1,Kia,Kia Seltos,2019,1125000.0,2019,5,KA04,1353,16.1,White,6,bangalore,4
Diesel,SUV,70509,Manual,1,Mahindra,Mahindra XUV500,2016,1030000.0000000001,2016,7,KA01,2179,16.0,Brown,6,bangalore,7
Petrol,Hatchback,11662,Automatic,2,Renault,Renault KWID,2020,582000.0,2020,5,KA01,999,22.0,Silver,5,bangalore,3
Petrol,Hatchback,36176,Manual,1,Hyundai,Hyundai Grand i10,2018,615000.0,2019,5,KA19,1197,18.9,White,5,bangalore,4
Petrol,Hatchback,74342,Automatic,2,Honda,Honda Jazz,2015,560000.0,2015,5,KA03,1199,19.0,Red,5,bangalore,8
Diesel,Hatchback,89837,Manual,1,Maruti,Maruti Baleno,2016,710000.0,2016,5,KA04,1248,27.39,Silver,5,bangalore,7
Petrol,Hatchback,11912,Manual,2,Maruti,Maruti Swift,2015,535000.0,2015,5,KA53,1197,21.21,White,5,bangalore,8
Diesel,Hatchback,55544,Manual,2,Maruti,Maruti Swift,2012,446000.0,2013,5,KA01,1248,22.9,Red,5,bangalore,10
Petrol,SUV,27027,Automatic,1,Ford,Ford Ecosport,2019,1018000.0,2019,5,KA02,1497,14.8,White,6,bangalore,4
Petrol,Sedan,56363,Automatic,1,Honda,Honda City,2017,840000.0,2017,5,KA01,1497,18.0,Silver,5,bangalore,6
Petrol,Sedan,42094,Manual,2,Hyundai,Hyundai Verna,2016,654000.0,2016,5,KA04,1591,17.01,Others,5,bangalore,7
Petrol,SUV,114912,Manual,1,Kia,Kia Seltos,2019,1125000.0,2019,5,KA04,1353,16.1,White,6,bangalore,4
Petrol,Hatchback,33649,Manual,1,Maruti,Maruti Swift,2016,585000.0,2016,5,KA50,1197,22.0,Red,5,bangalore,7
Petrol,SUV,54000,Manual,1,Kia,Kia Seltos,2019,1250000.0,2019,5,KA05,1497,16.8,Orange,6,bangalore,4
Petrol,Sedan,69798,Manual,2,Hyundai,Hyundai Xcent,2014,475000.0,2014,5,KA01,1197,19.1,Silver,5,bangalore,9
Petrol,Hatchback,69000,Manual,2,Hyundai,Hyundai i10,2010,310000.0,2010,5,KA02,1197,20.36,Red,5,bangalore,13
Diesel,SUV,49001,Automatic,1,Jeep,Jeep Compass,2020,2395000.0,2020,5,KA04,1956,17.1,White,6,bangalore,3
Diesel,Sedan,57527,Automatic,2,Hyundai,Hyundai Verna,2017,1085000.0,2017,5,KA41,1582,22.0,Fiery Red,6,bangalore,6
Diesel,Hatchback,57367,Manual,1,Fiat,Fiat Punto EVO,2015,475000.0,2015,5,KA03,1248,20.5,T Wine,5,bangalore,8
Petrol,Hatchback,50936,Manual,2,Maruti,Maruti Wagon R,2015,405999.99999999994,2015,5,KA51,998,20.51,White,5,bangalore,8
Diesel,Hatchback,23237,Manual,1,Hyundai,Hyundai i20,2022,1084000.0,2022,5,KA02,1493,25.0,White,6,bangalore,1
Petrol,Hatchback,66596,Automatic,1,Maruti,Maruti Celerio,2016,445000.0,2016,5,KA05,998,23.1,Others,5,bangalore,7
Diesel,SUV,36613,Manual,1,Mahindra,Mahindra XUV500,2016,1382000.0,2016,7,KA01,2179,16.0,Silver,6,bangalore,7
Petrol,Sedan,74104,Manual,1,Maruti,Maruti Swift Dzire,2015,601000.0,2015,5,KA05,1197,20.85,White,5,bangalore,8
Petrol,Hatchback,6777,Manual,1,Hyundai,Hyundai Santro,2022,594000.0,2022,5,KA03,1086,20.3,White,5,bangalore,1
Petrol,SUV,14560,Manual,1,Ford,Ford Ecosport,2020,960000.0,2020,5,KA02,1496,15.9,White,5,bangalore,3
Petrol,Hatchback,27000,Automatic,1,Maruti,Maruti S-Presso,2021,575000.0,2021,5,KA13,998,21.7,White,5,bangalore,2
Petrol,Sedan,90333,Automatic,2,Honda,Honda City,2015,729000.0,2016,5,KA03,1497,18.0,Silver,5,bangalore,7
Petrol,SUV,50114,Automatic,1,Mini,Mini Cooper Countryman,2019,3575000.0,2019,5,KA13,1998,16.6,Blue,8,bangalore,4
Diesel,SUV,69301,Manual,1,Maruti,Maruti Vitara Brezza,2017,961999.9999999999,2017,5,KA04,1248,24.3,Silver,5,bangalore,6
Petrol,Hatchback,71306,Manual,1,Renault,Renault KWID,2021,450000.0,2021,5,KA02,999,21.74,Blue,5,bangalore,2
Petrol,Hatchback,35135,Automatic,1,Maruti,Maruti Baleno,2019,849000.0,2019,5,KA04,1197,19.56,Prime Star Gaze,4,bangalore,4
Diesel,Hatchback,40561,Manual,1,Maruti,Maruti Ritz,2016,535000.0,2016,5,KA53,1248,23.2,White,5,bangalore,7
Petrol,Hatchback,90000,Manual,1,Hyundai,Hyundai i20,2012,434999.99999999994,2012,5,KA05,1197,17.0,Brown,5,bangalore,11
Petrol,Hatchback,60000,Automatic,2,Honda,Honda Jazz,2017,685000.0,2017,5,KA51,1199,19.0,Grey,5,bangalore,6
Diesel,SUV,30000,Automatic,1,BMW,BMW X3,2019,5750000.0,2019,5,KA02,1995,16.55,White,8,bangalore,4
Diesel,SUV,60000,Manual,2,Renault,Renault Duster,2016,730000.0,2016,5,KA04,1461,19.87,Brown,5,bangalore,7
Diesel,SUV,102000,Manual,1,Mahindra,Mahindra XUV500,2015,1145000.0,2015,7,KA05,2179,16.0,White,6,bangalore,8
Petrol,Hatchback,41659,Manual,2,Maruti,Maruti Wagon R,2015,409999.99999999994,2015,5,KA05,998,18.9,Red,5,bangalore,8
Petrol,Sedan,85300,Automatic,2,Audi,Audi A4,2009,1075000.0,2009,5,KA03,1781,12.3,White,7,bangalore,14
Petrol,Sedan,32483,Automatic,2,Hyundai,Hyundai Verna,2017,849000.0,2017,5,KA41,1591,17.01,Red,4,bangalore,6
Petrol,Hatchback,34376,Manual,1,Hyundai,Hyundai i20,2018,749000.0,2018,5,KA03,1197,18.6,Blue,5,bangalore,5
Petrol,SUV,36540,Manual,1,Hyundai,Hyundai Creta,2017,872000.0000000001,2017,5,KA12,1591,15.29,Silver,6,bangalore,6
Petrol,Hatchback,148625,Manual,2,Hyundai,Hyundai i20,2011,306000.0,2011,5,KA51,1197,17.0,Silver,5,bangalore,12
Diesel,Sedan,81000,Automatic,4,Audi,Audi A6,2013,994999.9999999999,2014,5,HR26,2967,14.57,Grey,8,bangalore,9
Petrol,Hatchback,5609,Manual,2,Hyundai,Hyundai i10,2013,348000.0,2013,5,KA53,1086,19.81,White,5,bangalore,10
Petrol,Sedan,37000,Automatic,1,Audi,Audi A3,2019,2425000.0,2019,5,HR26,1395,19.2,Blue,7,bangalore,4
Petrol,SUV,6000,Manual,1,Hyundai,Hyundai Alcazar,2021,1725000.0,2021,6,KA51,1999,14.5,Silver,6,bangalore,2
Diesel,Sedan,61000,Manual,1,Renault,Renault Fluence,2013,500000.0,2013,5,KA53,1461,21.8,Silver,6,bangalore,10
Petrol,Hatchback,30285,Automatic,2,Renault,Renault KWID,2018,417000.0,2018,5,KA50,999,24.04,Silver,5,bangalore,5
Diesel,Sedan,80153,Manual,2,Volkswagen,Volkswagen Vento,2011,399000.0,2011,5,KA04,1598,20.54,White,5,bangalore,12
Petrol,Hatchback,49641,Automatic,1,Hyundai,Hyundai Grand i10,2016,541000.0,2017,5,KA53,1197,18.9,Others,4,bangalore,6
Petrol,Hatchback,83075,Automatic,2,Maruti,Maruti Baleno,2016,568000.0,2016,5,KA06,1197,21.4,Silver,4,bangalore,7
Petrol,Hatchback,45677,Manual,1,Maruti,Maruti Baleno,2018,730000.0,2018,5,KA04,1197,21.4,Red,5,bangalore,5
Petrol,Hatchback,81849,Manual,1,Maruti,Maruti Celerio,2017,446000.0,2017,5,KA05,998,23.1,White,5,bangalore,6
Diesel,Hatchback,67791,Manual,2,Maruti,Maruti Swift,2015,638000.0,2015,5,KA05,1248,25.2,Silver,5,bangalore,8
Diesel,SUV,38100,Automatic,1,Volvo,Volvo XC40,2018,3750000.0,2019,5,KA05,1969,18.0,Red,8,bangalore,4
Petrol,Hatchback,65015,Manual,1,Hyundai,Hyundai i20,2018,694000.0,2019,5,KA40,1197,18.6,Others,5,bangalore,4
Diesel,SUV,47000,Automatic,2,Mercedes-Benz,Mercedes-Benz GLC,2018,4700000.0,2018,5,KA04,2143,17.9,Blue,9,bangalore,5
